Date;Platform;Users;Profiled Mentors;Profiled Mentees;Total Profiled;Total Non-Profiled;Mentees Who Initiated Relationship;Mentors Currently in Relationship;Mentors Completed Relationship;Mentors Ever in Relationship;Mentees Currently in Relationship;Mentees Completed Relationship;Mentees Ever in Relationship;No: of Active Relationships;No: of Completed Relationships;Total no. of Request Initiated;Current no. of Requests Pending;Current no. of Requests Accepted;Current no. of Requests Completed;Current no. of Requests Expired;Current no. of Requests Declined;Current no. of Requests Removed;No: of Roundtable;No: of Roundtable Users;No: of Roundtable Posts;No: of Insights;Insight Comments;Connections (Followers and Being Followed);Total Messages;Message Posts;Meetings (Upcoming);Meetings (Completed);Meetings (Deleted);Meetings (Total);Profiled;Mentees who initiated a Request;Mentors in an Active Relationship;Mentees in an Active Relationship;Mentors Completed Relationship;Mentees Completed Relationship;Mentors in either Active or Completed Relationship;Mentees in either Active or Completed Relationship;Number of Active Relationships;Number of Completed Relationships;;;;;;;
6/21/21;Company_43;622;220;247;426;196;97;75;14;85;75;14;88;81;17;144;22;81;17;11;5;8;2;7;6;20;7;162;180;255;2;8;1;11;68.49%;39.27%;34.09%;30.36%;6.36%;5.67%;38.64%;35.63%;81;17;;;;;;;
6/21/21;Company_46;629;307;295;596;33;6;8;276;280;11;282;286;12;335;433;1;14;380;0;7;31;8;162;59;224;346;584;689;1322;12;467;90;569;94.75%;2.03%;2.61%;3.73%;89.90%;95.59%;91.21%;96.95%;12;335;;;;;;;
6/21/21;Company_50;7;7;5;7;0;1;0;2;2;0;2;2;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;100.00%;20.00%;0.00%;0.00%;28.57%;40.00%;28.57%;40.00%;0;2;;;;;;;
6/21/21;Company_53;5;3;4;5;0;1;2;0;2;2;0;2;2;0;2;0;2;0;0;0;0;0;0;0;1;0;0;3;4;0;12;3;15;100.00%;25.00%;66.67%;50.00%;0.00%;0.00%;66.67%;50.00%;2;0;;;;;;;
6/21/21;Company_55;398;176;157;236;162;21;6;12;18;6;13;19;6;14;30;0;6;14;9;1;0;0;0;0;1;0;8000.00%;28100.00%;39800.00%;0.00%;400.00%;0.00%;400.00%;59.30%;13.38%;3.41%;3.82%;6.82%;8.28%;10.23%;12.10%;6;14;;;;;;;
6/21/21;Company_56;525;270;212;436;89;30;7;103;109;8;122;128;8;152;192;0;10;157;14;0;11;9;55;39;79;23;172;38300.00%;87300.00%;100.00%;5500.00%;800.00%;6400.00%;83.05%;14.15%;2.59%;3.77%;38.15%;57.55%;40.37%;60.38%;8;152;;;;;;;
6/21/21;Company_58;74;36;51;74;0;19;4;32;33;4;43;45;4;52;60;0;4;52;3;1;0;6;7;15;12;0;3800.00%;8000.00%;13500.00%;0.00%;9100.00%;600.00%;9700.00%;100.00%;37.25%;11.11%;7.84%;88.89%;84.31%;91.67%;88.24%;4;52;;;;;;;
6/21/21;Company_60;77;54;11;56;21;1;0;3;3;0;3;3;0;3;4;0;0;3;1;0;0;1;6;0;0;0;1;10;18;0;0;0;0;72.73%;9.09%;0.00%;0.00%;5.56%;27.27%;5.56%;27.27%;0;3;;;;;;;
6/21/21;Company_62;194;57;96;132;62;8;2;4;5;2;3;5;2;5;88;8;15;47;14;2;2;1;2;2;9;3;7100.00%;12800.00%;24600.00%;0.00%;2300.00%;200.00%;2500.00%;68.04%;8.33%;3.51%;2.08%;7.02%;3.12%;8.77%;5.21%;2;5;;;;;;;
6/21/21;Company_63;128;19;60;70;58;13;9;2;9;10;2;11;12;2;18;3;12;2;1;0;0;0;0;0;7;0;30;26;42;0;13;0;13;54.69%;21.67%;47.37%;16.67%;10.53%;3.33%;47.37%;18.33%;12;2;;;;;;;
6/21/21;Company_65;167;101;96;136;31;15;3;25;28;3;22;24;3;54;131;1;30;77;20;1;2;32;20;28;40;14;15100.00%;20700.00%;40800.00%;0.00%;13500.00%;1700.00%;15200.00%;81.44%;15.62%;2.97%;3.12%;24.75%;22.92%;27.72%;25.00%;3;54;;;;;;;
6/21/21;Company_68;78;37;25;61;17;10;7;2;9;7;2;8;8;2;20;4;8;5;2;1;0;3;3;3;3;7;32;34;57;1;6;1;8;78.21%;40.00%;18.92%;28.00%;5.41%;8.00%;24.32%;32.00%;8;2;;;;;;;
6/21/21;Company_69;29;13;16;27;2;1;12;2;12;12;3;12;16;3;27;0;19;8;0;0;0;6;4;3;5;1;2;28;28;0;5;0;5;93.10%;6.25%;92.31%;75.00%;15.38%;18.75%;92.31%;75.00%;16;3;;;;;;;
6/21/21;Company_70;131;64;64;131;0;5;62;1;62;63;1;63;64;1;72;0;65;1;1;0;5;2;3;0;7;22;17900.00%;11700.00%;22000.00%;200.00%;1100.00%;0.00%;1300.00%;100.00%;7.81%;96.88%;98.44%;1.56%;1.56%;96.88%;98.44%;64;1;;;;;;;
6/21/21;Company_71;202;101;103;201;1;1;0;9;9;0;10;10;0;10;12;0;0;12;0;0;0;2;2;1;10;2;0;14;15;0;2;0;2;99.50%;0.97%;0.00%;0.00%;8.91%;9.71%;8.91%;9.71%;0;10;;;;;;;
6/21/21;Company_72;3617;1836;2226;3160;457;64;4;26;29;4;27;31;4;33;152;0;4;33;105;4;6;2;24;6;30;7;15000.00%;19100.00%;28900.00%;0.00%;100.00%;0.00%;100.00%;87.37%;2.88%;0.22%;0.18%;1.42%;1.21%;1.58%;1.39%;4;33;;;;;;;
6/21/21;Company_74;283;93;124;193;90;42;21;13;29;27;16;42;28;20;71;3;29;22;12;3;2;1;4;2;18;5;115;107;203;1;11;1;13;68.20%;33.87%;22.58%;21.77%;13.98%;12.90%;31.18%;33.87%;28;20;;;;;;;
6/21/21;Company_75;61560;2515;2932;3586;57974;343;51;252;300;48;246;289;57;333;748;10;60;358;246;47;27;38;299;377;237;146;1122;1285;2036;0;57;4;61;5.83%;11.70%;2.03%;1.64%;10.02%;8.39%;11.93%;9.86%;57;333;;;;;;;
6/28/21;Company_03;136;47;51;58;78;8;9;1;10;8;1;9;9;1;13;0;9;1;3;0;0;0;0;0;4;1;1;1400.00%;1600.00%;0.00%;100.00%;0.00%;100.00%;42.65%;15.69%;19.15%;15.69%;2.13%;1.96%;21.28%;17.65%;9;1;;;;;;;
6/28/21;Company_05;508;99;326;419;89;90;11;31;36;14;40;51;16;55;183;6;16;59;86;3;13;4;31;4;46;17;24800.00%;26100.00%;61900.00%;0.00%;1600.00%;300.00%;1900.00%;82.48%;27.61%;11.11%;4.29%;31.31%;12.27%;36.36%;15.64%;16;55;;;;;;;
6/28/21;Company_07;70;44;22;62;8;10;11;1;12;10;1;11;11;1;17;1;11;1;3;0;1;2;4;5;3;2;1800.00%;4100.00%;9900.00%;0.00%;800.00%;0.00%;800.00%;88.57%;45.45%;25.00%;45.45%;2.27%;4.55%;27.27%;50.00%;11;1;;;;;;;
6/28/21;Company_08;53;21;26;42;11;6;0;9;9;0;14;14;0;16;22;0;0;20;2;0;0;1;2;4;1;0;5;29;43;0;1;0;1;79.25%;23.08%;0.00%;0.00%;42.86%;53.85%;42.86%;53.85%;0;16;;;;;;;
6/28/21;Company_09;5;5;5;5;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;2;0;2;2;2;0;0;0;0;100.00%;20.00%;0.00%;0.00%;20.00%;20.00%;20.00%;20.00%;0;1;;;;;;;
6/28/21;Company_11;71;42;26;65;6;14;15;0;15;15;0;15;17;0;23;0;18;2;3;0;0;1;3;2;12;3;29;4100.00%;6600.00%;300.00%;900.00%;100.00%;1300.00%;91.55%;53.85%;35.71%;57.69%;0.00%;0.00%;35.71%;57.69%;17;0;;;;;;;
6/28/21;Company_12;56;39;10;43;13;3;1;4;5;1;2;3;1;4;8;0;1;4;2;1;0;0;0;0;0;0;2;8;10;0;0;0;0;76.79%;30.00%;2.56%;10.00%;10.26%;20.00%;12.82%;30.00%;1;4;;;;;;;
6/28/21;Company_14;2839;105;150;223;2616;46;21;47;57;23;53;70;25;69;115;0;25;78;9;1;2;19;56;29;51;5;5900.00%;40100.00%;71300.00%;0.00%;1500.00%;0.00%;1500.00%;7.85%;30.67%;20.00%;15.33%;44.76%;35.33%;54.29%;46.67%;25;69;;;;;;;
6/28/21;Company_15;933;462;672;835;98;144;20;143;160;20;137;153;23;159;417;7;36;171;148;44;11;3;8;1;48;16;351;561;827;0;7;0;7;89.50%;21.43%;4.33%;2.98%;30.95%;20.39%;34.63%;22.77%;23;159;;;;;;;
6/28/21;Company_16;51;7;38;46;5;5;1;0;1;1;0;1;1;0;5;1;1;0;2;1;0;7;42;90;7;9;30;12;21;7;27;2;36;90.20%;13.16%;14.29%;2.63%;0.00%;0.00%;14.29%;2.63%;1;0;;;;;;;
6/28/21;Company_17;67;38;44;51;16;9;5;4;9;5;2;7;6;5;22;1;6;6;8;1;0;7;13;11;43;13;7;62;114;0;8;0;8;76.12%;20.45%;13.16%;11.36%;10.53%;4.55%;23.68%;15.91%;6;5;;;;;;;
6/28/21;Company_18;95;53;12;71;24;0;1;0;1;1;0;1;1;0;10;0;2;0;8;0;0;6;25;26;15;2;84;2700.00%;4200.00%;0.00%;100.00%;0.00%;100.00%;74.74%;0.00%;1.89%;8.33%;0.00%;0.00%;1.89%;8.33%;1;0;;;;;;;
6/28/21;Company_20;30;15;14;25;5;7;6;1;7;6;1;7;6;1;8;0;6;1;1;0;0;1;3;2;5;0;0;2200.00%;2900.00%;0.00%;100.00%;0.00%;100.00%;83.33%;50.00%;40.00%;42.86%;6.67%;7.14%;46.67%;50.00%;6;1;;;;;;;
6/28/21;Company_22;209;157;144;181;28;39;11;35;38;11;32;37;16;94;336;3;41;185;48;29;30;47;54;203;1837;110;27200.00%;193800.00%;222100.00%;100.00%;30700.00%;3600.00%;34400.00%;86.60%;27.08%;7.01%;7.64%;22.29%;22.22%;24.20%;25.69%;16;94;;;;;;;
6/28/21;Company_26;2883;1643;2090;2630;253;615;53;412;443;54;489;522;61;710;1256;28;64;736;289;64;75;24;384;221;249;89;2285;3669;5565;0;66;5;71;91.22%;29.43%;3.23%;2.58%;25.08%;23.40%;26.96%;24.98%;61;710;;;;;;;
6/28/21;Company_27;399;70;330;387;12;103;1;43;43;1;88;89;1;100;369;32;87;133;95;8;14;2;6;4;6;1;133;367;612;0;8;0;8;96.99%;31.21%;1.43%;0.30%;61.43%;26.67%;61.43%;26.97%;1;100;;;;;;;
6/28/21;Company_28;491;279;233;302;189;24;0;14;14;0;15;15;0;16;41;1;0;17;22;0;1;6;27;13;47;7;174;67;88;0;1;1;2;61.51%;10.30%;0.00%;0.00%;5.02%;6.44%;5.02%;6.44%;0;16;;;;;;;
6/28/21;Company_30;7;4;5;5;2;0;0;0;0;0;0;0;0;0;32;0;1;9;7;9;6;14;3;35;27;6;1;46;63;0;1;0;1;71.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
6/28/21;Company_32;4;3;2;3;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;75.00%;0.00%;0.00%;0.00%;33.33%;50.00%;33.33%;50.00%;0;1;;;;;;;
6/28/21;Company_36;955;379;178;889;66;69;5;124;127;5;44;49;6;181;1844;5;17;856;561;140;265;19;204;79;310;151;2151;249300.00%;421400.00%;0.00%;2800.00%;200.00%;3000.00%;93.09%;38.76%;1.32%;2.81%;32.72%;24.72%;33.51%;27.53%;6;181;;;;;;;
6/28/21;Company_41;25;14;14;24;1;1;1;1;2;1;1;2;1;1;2;0;1;1;0;0;0;0;0;0;49;12;18;2;2;0;72;5;77;96.00%;7.14%;7.14%;7.14%;7.14%;7.14%;14.29%;14.29%;1;1;;;;;;;
6/28/21;Company_42;146;105;105;121;25;35;4;37;38;4;38;39;4;61;133;4;10;74;39;3;3;10;47;119;84;65;109;32600.00%;91000.00%;100.00%;4500.00%;700.00%;5300.00%;82.88%;33.33%;3.81%;3.81%;35.24%;36.19%;36.19%;37.14%;4;61;;;;;;;
6/28/21;Company_43;642;225;264;448;194;102;89;14;99;89;13;101;96;17;152;6;96;17;16;6;11;3;9;7;20;7;186;188;267;1;9;1;11;69.78%;38.64%;39.56%;33.71%;6.22%;4.92%;44.00%;38.26%;96;17;;;;;;;
6/28/21;Company_46;626;307;295;594;32;6;8;278;281;10;282;286;11;338;437;2;13;383;0;7;32;7;161;58;227;346;585;693;1326;12;467;90;569;94.89%;2.03%;2.61%;3.39%;90.55%;95.59%;91.53%;96.95%;11;338;;;;;;;
6/28/21;Company_50;7;7;5;7;0;1;0;2;2;0;2;2;0;2;2;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;100.00%;20.00%;0.00%;0.00%;28.57%;40.00%;28.57%;40.00%;0;2;;;;;;;
6/28/21;Company_53;5;3;4;5;0;2;2;1;2;2;1;2;2;1;3;0;2;1;0;0;0;0;0;0;1;0;0.00%;400.00%;500.00%;100.00%;1300.00%;300.00%;1700.00%;100.00%;50.00%;66.67%;50.00%;33.33%;25.00%;66.67%;50.00%;2;1;;;;;;;
6/28/21;Company_55;398;176;157;236;162;21;5;13;18;5;14;19;5;15;30;0;5;15;9;1;0;0;0;0;1;0;83;282;399;0;4;0;4;59.30%;13.38%;2.84%;3.18%;7.39%;8.92%;10.23%;12.10%;5;15;;;;;;;
6/28/21;Company_56;525;270;212;436;89;30;7;103;109;8;122;128;8;152;192;0;10;157;14;0;11;9;55;39;79;23;172;383;873;1;56;8;65;83.05%;14.15%;2.59%;3.77%;38.15%;57.55%;40.37%;60.38%;8;152;;;;;;;
6/28/21;Company_58;74;36;51;74;0;19;4;32;33;4;43;45;4;52;60;0;4;52;3;1;0;6;7;15;12;0;38;80;135;0;91;6;97;100.00%;37.25%;11.11%;7.84%;88.89%;84.31%;91.67%;88.24%;4;52;;;;;;;
6/28/21;Company_60;77;54;11;56;21;1;0;3;3;0;3;3;0;3;4;0;0;3;1;0;0;1;6;0;0;0;100.00%;1000.00%;1800.00%;0.00%;0.00%;0.00%;0.00%;72.73%;9.09%;0.00%;0.00%;5.56%;27.27%;5.56%;27.27%;0;3;;;;;;;
6/28/21;Company_62;205;54;100;152;53;9;4;2;5;3;2;5;4;2;92;10;17;47;14;2;2;1;2;2;9;3;73;134;252;0;23;2;25;74.15%;9.00%;7.41%;3.00%;3.70%;2.00%;9.26%;5.00%;4;2;;;;;;;
6/28/21;Company_63;129;19;60;70;59;13;9;2;9;10;2;11;12;2;18;3;12;2;1;0;0;0;0;0;7;0;3000.00%;2600.00%;4200.00%;0.00%;1300.00%;0.00%;1300.00%;54.26%;21.67%;47.37%;16.67%;10.53%;3.33%;47.37%;18.33%;12;2;;;;;;;
6/28/21;Company_65;168;102;96;137;31;15;3;25;28;3;22;24;3;54;131;1;30;77;20;1;2;32;20;28;39;13;151;209;411;0;135;17;152;81.55%;15.62%;2.94%;3.12%;24.51%;22.92%;27.45%;25.00%;3;54;;;;;;;
6/28/21;Company_68;80;39;26;64;16;11;8;2;10;8;2;9;10;2;23;4;10;5;3;1;0;3;3;3;4;7;32;37;61;0;7;1;8;80.00%;42.31%;20.51%;30.77%;5.13%;7.69%;25.64%;34.62%;10;2;;;;;;;
6/28/21;Company_69;29;13;16;27;2;1;12;2;12;12;3;12;16;3;27;0;19;8;0;0;0;6;5;3;5;1;200.00%;2800.00%;2800.00%;100.00%;500.00%;0.00%;600.00%;93.10%;6.25%;92.31%;75.00%;15.38%;18.75%;92.31%;75.00%;16;3;;;;;;;
6/28/21;Company_70;131;64;64;131;0;5;62;1;62;63;1;63;64;1;72;0;65;1;1;0;5;2;3;0;9;22;179;11800.00%;22500.00%;200.00%;1200.00%;0.00%;1400.00%;100.00%;7.81%;96.88%;98.44%;1.56%;1.56%;96.88%;98.44%;64;1;;;;;;;
6/28/21;Company_71;202;101;103;201;1;1;0;9;9;0;10;10;0;10;12;0;0;12;0;0;0;2;2;1;10;2;0;14;15;0;2;0;2;99.50%;0.97%;0.00%;0.00%;8.91%;9.71%;8.91%;9.71%;0;10;;;;;;;
6/28/21;Company_72;3618;1836;2226;3160;458;65;4;26;29;4;27;31;4;33;153;1;4;33;105;4;6;2;24;6;30;7;151;192;290;0;1;0;1;87.34%;2.92%;0.22%;0.18%;1.42%;1.21%;1.58%;1.39%;4;33;;;;;;;
6/28/21;Company_74;290;96;126;198;92;44;21;13;29;27;16;42;28;20;73;3;29;22;14;3;2;1;4;2;18;5;115;110;206;0;13;1;14;68.28%;34.92%;21.88%;21.43%;13.54%;12.70%;30.21%;33.33%;28;20;;;;;;;
6/28/21;Company_75;61614;2515;2935;3589;58025;344;50;254;301;47;248;290;56;335;749;10;59;360;246;47;27;38;299;377;240;146;112200.00%;128700.00%;204100.00%;0.00%;5700.00%;400.00%;6100.00%;5.82%;11.72%;1.99%;1.60%;10.10%;8.45%;11.97%;9.88%;56;335;;;;;;;
7/05/21;Company_03;136;47;51;58;78;8;8;2;10;7;2;9;8;2;13;0;8;2;3;0;0;0;0;0;4;1;100.00%;1400.00%;1600.00%;0.00%;100.00%;0.00%;100.00%;42.65%;15.69%;17.02%;13.73%;4.26%;3.92%;21.28%;17.65%;8;2;;;;;;;
7/05/21;Company_05;508;99;326;419;89;92;10;32;36;13;41;51;15;57;191;8;15;61;91;3;13;4;31;4;46;17;25500.00%;26900.00%;62800.00%;0.00%;1600.00%;300.00%;1900.00%;82.48%;28.22%;10.10%;3.99%;32.32%;12.58%;36.36%;15.64%;15;57;;;;;;;
7/05/21;Company_07;73;45;24;65;8;11;13;1;14;12;1;13;14;1;20;1;14;1;3;0;1;2;4;5;3;2;21;48;112;3;8;0;11;89.04%;45.83%;28.89%;50.00%;2.22%;4.17%;31.11%;54.17%;14;1;;;;;;;
7/05/21;Company_08;56;21;29;45;11;6;0;9;9;0;14;14;0;16;22;0;0;20;2;0;0;1;2;4;1;0;500.00%;2900.00%;4300.00%;0.00%;100.00%;0.00%;100.00%;80.36%;20.69%;0.00%;0.00%;42.86%;48.28%;42.86%;48.28%;0;16;;;;;;;
7/05/21;Company_09;5;5;5;5;0;1;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;2;0;200.00%;200.00%;200.00%;0.00%;0.00%;0.00%;0.00%;100.00%;20.00%;0.00%;0.00%;20.00%;20.00%;20.00%;20.00%;0;1;;;;;;;
7/05/21;Company_11;72;43;26;66;6;15;15;0;15;15;0;15;17;0;24;1;18;2;3;0;0;1;3;2;12;3;29;4200.00%;6700.00%;200.00%;1000.00%;100.00%;1300.00%;91.67%;57.69%;34.88%;57.69%;0.00%;0.00%;34.88%;57.69%;17;0;;;;;;;
7/05/21;Company_12;56;40;10;44;12;3;1;4;5;1;2;3;1;4;8;0;1;4;2;1;0;0;0;0;0;0;2;800.00%;1000.00%;0.00%;0.00%;0.00%;0.00%;78.57%;30.00%;2.50%;10.00%;10.00%;20.00%;12.50%;30.00%;1;4;;;;;;;
7/05/21;Company_14;2883;105;150;223;2660;46;21;47;57;23;53;70;25;69;115;0;25;78;9;1;2;19;56;29;52;5;5900.00%;41000.00%;72200.00%;0.00%;1500.00%;0.00%;1500.00%;7.73%;30.67%;20.00%;15.33%;44.76%;35.33%;54.29%;46.67%;25;69;;;;;;;
7/05/21;Company_15;935;462;674;837;98;147;17;145;160;17;137;153;20;162;421;6;33;174;153;44;11;3;9;1;48;16;35100.00%;56700.00%;83900.00%;0.00%;700.00%;0.00%;700.00%;89.52%;21.81%;3.68%;2.52%;31.39%;20.33%;34.63%;22.70%;20;162;;;;;;;
7/05/21;Company_16;51;7;38;46;5;5;1;0;1;1;0;1;1;0;5;0;1;0;3;1;0;7;42;92;8;9;30;1400.00%;2300.00%;500.00%;2900.00%;300.00%;3700.00%;90.20%;13.16%;14.29%;2.63%;0.00%;0.00%;14.29%;2.63%;1;0;;;;;;;
7/05/21;Company_17;67;38;44;51;16;10;4;5;9;4;3;7;5;6;23;2;5;7;8;1;0;7;13;11;45;14;700.00%;6300.00%;11500.00%;0.00%;800.00%;0.00%;800.00%;76.12%;22.73%;10.53%;9.09%;13.16%;6.82%;23.68%;15.91%;5;6;;;;;;;
7/05/21;Company_18;95;53;12;71;24;0;1;0;1;1;0;1;1;0;10;0;2;0;8;0;0;6;25;26;15;2;84;27;46;0;1;0;1;74.74%;0.00%;1.89%;8.33%;0.00%;0.00%;1.89%;8.33%;1;0;;;;;;;
7/05/21;Company_20;30;15;14;25;5;7;6;1;7;6;1;7;6;1;8;0;6;1;1;0;0;1;3;2;5;0;0;22;29;0;1;0;1;83.33%;50.00%;40.00%;42.86%;6.67%;7.14%;46.67%;50.00%;6;1;;;;;;;
7/05/21;Company_22;215;164;149;188;27;42;11;35;39;12;32;38;15;96;339;5;40;187;48;29;30;47;54;203;1837;110;27200.00%;194400.00%;222700.00%;200.00%;31000.00%;3700.00%;34900.00%;87.44%;28.19%;6.71%;8.05%;21.34%;21.48%;23.78%;25.50%;15;96;;;;;;;
7/05/21;Company_26;2888;1645;2091;2633;255;619;51;414;443;53;491;524;60;713;1265;32;63;739;292;64;75;24;386;221;252;93;228800.00%;368000.00%;558100.00%;0.00%;6600.00%;500.00%;7100.00%;91.17%;29.60%;3.10%;2.53%;25.17%;23.48%;26.93%;25.06%;60;713;;;;;;;
7/05/21;Company_27;399;70;330;387;12;103;1;43;43;1;88;89;1;100;369;32;87;133;95;8;14;2;6;4;6;1;13300.00%;36700.00%;61200.00%;0.00%;800.00%;0.00%;800.00%;96.99%;31.21%;1.43%;0.30%;61.43%;26.67%;61.43%;26.97%;1;100;;;;;;;
7/05/21;Company_28;491;279;233;302;189;24;0;14;14;0;15;15;0;16;41;0;0;17;23;0;1;6;27;13;47;7;174;6700.00%;8800.00%;0.00%;100.00%;100.00%;200.00%;61.51%;10.30%;0.00%;0.00%;5.02%;6.44%;5.02%;6.44%;0;16;;;;;;;
7/05/21;Company_30;7;4;5;5;2;0;0;0;0;0;0;0;0;0;32;0;1;9;7;9;6;14;3;35;27;6;100.00%;4600.00%;6300.00%;0.00%;100.00%;0.00%;100.00%;71.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0;0;;;;;;;
7/05/21;Company_32;4;3;2;3;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;100.00%;100.00%;0.00%;0.00%;0.00%;0.00%;75.00%;0.00%;0.00%;0.00%;33.33%;50.00%;33.33%;50.00%;0;1;;;;;;;
7/05/21;Company_36;951;378;160;885;66;64;5;120;123;6;39;45;7;173;1848;7;18;856;562;140;265;19;203;79;310;151;215200.00%;249800.00%;422000.00%;0.00%;2800.00%;200.00%;3000.00%;93.06%;40.00%;1.32%;3.75%;31.75%;24.38%;32.54%;28.12%;7;173;;;;;;;
7/05/21;Company_41;25;14;14;24;1;1;1;1;2;1;1;2;1;1;2;0;1;1;0;0;0;0;0;0;49;12;1800.00%;200.00%;200.00%;0.00%;7200.00%;500.00%;7700.00%;96.00%;7.14%;7.14%;7.14%;7.14%;7.14%;14.29%;14.29%;1;1;;;;;;;
7/05/21;Company_42;144;105;105;121;23;36;6;37;38;5;38;40;7;61;136;4;13;74;39;3;3;10;47;119;84;65;110;335;955;1;46;7;54;84.03%;34.29%;5.71%;4.76%;35.24%;36.19%;36.19%;38.10%;7;61;;;;;;;
7/05/21;Company_43;657;234;272;461;196;114;99;15;108;101;14;113;108;18;170;10;108;18;15;6;13;3;10;7;21;7;19100.00%;20900.00%;29400.00%;300.00%;900.00%;100.00%;1300.00%;70.17%;41.91%;42.31%;37.13%;6.41%;5.15%;46.15%;41.54%;108;18;;;;;;;
7/05/21;Company_46;623;305;293;591;32;5;6;279;281;8;282;285;9;333;439;1;11;386;1;8;32;7;160;58;228;346;58500.00%;69500.00%;132800.00%;1200.00%;46700.00%;9000.00%;56900.00%;94.86%;1.71%;1.97%;2.73%;91.48%;96.25%;92.13%;97.27%;9;333;;;;;;;
7/05/21;Company_50;7;7;5;7;0;1;1;2;3;1;2;3;1;2;3;0;1;2;0;0;0;0;0;0;0;0;0.00%;300.00%;300.00%;0.00%;0.00%;0.00%;0.00%;100.00%;20.00%;14.29%;20.00%;28.57%;40.00%;42.86%;60.00%;1;2;;;;;;;
7/05/21;Company_53;5;3;4;5;0;2;2;1;2;2;1;2;2;1;3;0;2;1;0;0;0;0;0;0;1;0;0;4;5;1;14;3;18;100.00%;50.00%;66.67%;50.00%;33.33%;25.00%;66.67%;50.00%;2;1;;;;;;;
7/05/21;Company_55;398;176;157;236;162;21;5;13;18;5;14;19;5;15;30;0;5;15;9;1;0;0;0;0;1;0;8300.00%;28200.00%;40000.00%;0.00%;400.00%;0.00%;400.00%;59.30%;13.38%;2.84%;3.18%;7.39%;8.92%;10.23%;12.10%;5;15;;;;;;;
7/05/21;Company_56;525;270;212;436;89;30;7;103;109;8;122;128;8;152;192;0;10;157;14;0;11;9;55;39;79;23;17200.00%;38300.00%;87300.00%;100.00%;5600.00%;800.00%;6500.00%;83.05%;14.15%;2.59%;3.77%;38.15%;57.55%;40.37%;60.38%;8;152;;;;;;;
7/05/21;Company_58;74;36;51;74;0;19;2;33;33;2;45;45;2;54;60;0;2;54;3;1;0;6;7;15;12;0;3800.00%;8000.00%;13500.00%;0.00%;9100.00%;600.00%;9700.00%;100.00%;37.25%;5.56%;3.92%;91.67%;88.24%;91.67%;88.24%;2;54;;;;;;;
7/05/21;Company_60;77;54;11;56;21;1;0;3;3;0;3;3;0;3;4;0;0;3;1;0;0;1;6;0;0;0;100.00%;1000.00%;1800.00%;0.00%;0.00%;0.00%;0.00%;72.73%;9.09%;0.00%;0.00%;5.56%;27.27%;5.56%;27.27%;0;3;;;;;;;
7/05/21;Company_62;208;58;89;156;52;10;4;2;5;3;2;5;4;2;93;6;17;47;19;2;2;1;2;2;9;3;73;135;253;0;23;2;25;75.00%;11.24%;6.90%;3.37%;3.45%;2.25%;8.62%;5.62%;4;2;;;;;;;
7/05/21;Company_63;129;19;60;70;59;13;8;3;9;9;3;11;11;3;18;0;11;3;4;0;0;0;0;0;7;0;3000.00%;2700.00%;4300.00%;0.00%;1300.00%;0.00%;1300.00%;54.26%;21.67%;42.11%;15.00%;15.79%;5.00%;47.37%;18.33%;11;3;;;;;;;
7/05/21;Company_65;166;100;94;135;31;15;3;24;27;3;21;23;3;51;131;2;30;77;19;1;2;32;19;28;39;13;151;209;414;0;135;17;152;81.33%;15.96%;3.00%;3.19%;24.00%;22.34%;27.00%;24.47%;3;51;;;;;;;
7/05/21;Company_68;81;39;27;65;16;11;9;2;11;9;2;10;11;2;25;4;11;5;4;1;0;3;4;3;4;7;34;39;63;0;7;1;8;80.25%;40.74%;23.08%;33.33%;5.13%;7.41%;28.21%;37.04%;11;2;;;;;;;
7/05/21;Company_69;29;13;16;27;2;1;12;2;12;12;3;12;16;3;27;0;19;8;0;0;0;6;5;3;5;1;2;28;28;1;5;0;6;93.10%;6.25%;92.31%;75.00%;15.38%;18.75%;92.31%;75.00%;16;3;;;;;;;
7/05/21;Company_70;131;64;64;131;0;5;62;1;62;63;1;63;64;1;73;0;66;1;1;0;5;2;3;0;9;23;17900.00%;11900.00%;22900.00%;100.00%;1600.00%;0.00%;1700.00%;100.00%;7.81%;96.88%;98.44%;1.56%;1.56%;96.88%;98.44%;64;1;;;;;;;
7/05/21;Company_71;202;101;103;201;1;1;0;9;9;0;10;10;0;10;12;0;0;12;0;0;0;2;2;1;10;2;0.00%;1400.00%;1500.00%;0.00%;200.00%;0.00%;200.00%;99.50%;0.97%;0.00%;0.00%;8.91%;9.71%;8.91%;9.71%;0;10;;;;;;;
